timestamp_utc,user_language,model,transcript_original,transcript_english,latency_s,audio_path,notes
2026-05-18T14:16:36Z,en,Google SR,hey Friday open downloads,hey Friday open downloads,0.7490,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T14:17:44Z,en,Google SR,hey Friday open my downloads,hey Friday open my downloads,1.6253,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T14:18:17Z,zh,Google SR,请问一加一等于多少,What is one plus one equal to?,3.9180,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T14:19:55Z,zh,Google SR,一加一是什么答案,What is the answer to one plus one?,3.1273,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T14:20:56Z,zh,Google SR,能否告诉我一加一等于什么,Can you tell me what one plus one equals?,2.2719,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T14:22:12Z,en,Google SR,can you tell me what is computer science in software engineering,can you tell me what is computer science in software engineering,0.7623,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:39:48Z,en,Google SR,please open YouTube,please open YouTube,1.9829,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:40:14Z,en,Google SR,search Justin Bieber daisies,search Justin Bieber daisies,0.5153,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:40:30Z,en,Google SR,stop automation,stop automation,0.5704,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:45:55Z,en,Google SR,please open Google Maps,please open Google Maps,0.5727,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:46:09Z,en,Google SR,search Melaka sentral,search Melaka sentral,2.0513,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:46:19Z,en,Google SR,stop automation,stop automation,0.7960,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:46:35Z,en,Google SR,open YouTube,open YouTube,0.4571,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:46:46Z,en,Google SR,,,0.4926,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:46:52Z,en,Google SR,search Justin Bieber daisies,search Justin Bieber daisies,0.4941,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:47:04Z,en,Google SR,play first,play first,0.6393,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:47:15Z,en,Google SR,,,1.3096,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:47:21Z,en,Google SR,,,0.2977,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:47:26Z,en,Google SR,,,0.3544,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:47:33Z,en,Google SR,,,1.6550,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:47:39Z,en,Google SR,pause video,pause video,0.6700,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:47:49Z,en,Google SR,resume music,resume music,2.3911,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:47:57Z,en,Google SR,stop automation,stop automation,0.3879,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:48:09Z,en,Google SR,open WhatsApp,open WhatsApp,0.5686,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:48:21Z,en,Google SR,select first chat,select first chat,0.9672,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:48:30Z,en,Google SR,search user PG,search user PG,0.4408,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:48:41Z,en,Google SR,select first chat,select first chat,2.1652,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:48:50Z,en,Google SR,clear search,clear search,0.7778,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:49:00Z,en,Google SR,selecta chat,selecta chat,0.4996,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:49:12Z,en,Google SR,select third chat,select third chat,0.5167,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:49:21Z,en,Google SR,stop automation,stop automation,0.4815,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:49:40Z,zh,Google SR,打开谷歌新闻,Open Google News,1.7805,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:49:58Z,zh,Google SR,搜索美国新闻,Search US News,4.2412,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:50:11Z,zh,Google SR,,,0.5435,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:50:16Z,zh,Google SR,,,0.4644,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:50:23Z,zh,Google SR,,,1.2072,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:50:29Z,zh,Google SR,,,0.5991,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:50:35Z,zh,Google SR,,,0.3123,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:50:40Z,zh,Google SR,,,0.3266,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:50:46Z,zh,Google SR,,,0.3395,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:50:52Z,zh,Google SR,,,0.7347,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:51:04Z,zh,Google SR,搜索美国新闻,Search US News,6.8874,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:51:17Z,zh,Google SR,,,0.5925,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:51:24Z,zh,Google SR,,,1.4841,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:51:30Z,zh,Google SR,,,0.5198,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:51:37Z,zh,Google SR,输入美国新闻,Enter U.S. News,1.6329,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:51:50Z,zh,Google SR,停止自动化,Stop automation,1.2035,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:52:13Z,en,Google SR,,,1.7598,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:52:34Z,zh,Google SR,打开谷歌新闻,Open Google News,1.7552,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:52:48Z,zh,Google SR,搜索美国新闻,Search US News,1.4155,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:53:00Z,zh,Google SR,停止自动化,Stop automation,1.1127,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:53:14Z,zh,Google SR,打开油管,Open the oil pipe,2.5102,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:53:30Z,zh,Google SR,搜索林俊杰我怀念的,Search for JJ Lin I miss,1.8333,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:53:43Z,zh,Google SR,停止自动化,Stop automation,2.3077,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:53:57Z,zh,Google SR,打开聊天应用,Open chat app,3.0164,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:54:13Z,zh,Google SR,选择第一个聊天,Choose the first chat,3.1240,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:54:24Z,zh,Google SR,搜索用户你好,Hello search user,1.5899,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:54:37Z,zh,Google SR,选择第一个聊天,Choose the first chat,1.8169,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:54:52Z,zh,Google SR,清除搜索,Clear search,4.6311,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:55:04Z,zh,Google SR,选择第一个聊天,Choose the first chat,1.3609,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:55:17Z,zh,Google SR,输入你好,Enter hello,2.9921,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:55:30Z,zh,Google SR,清除对话,clear conversation,3.4225,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:55:47Z,zh,Google SR,清除输入,clear input,2.9989,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:56:03Z,zh,Google SR,,,0.9393,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T15:56:11Z,zh,Google SR,清空消息,Clear messages,2.8269,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T15:56:22Z,zh,Google SR,停止自动化,Stop automation,1.5176,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:04:25Z,en,Google SR,open my downloads,open my downloads,0.4430,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:04:51Z,en,Google SR,open WhatsApp,open WhatsApp,0.4720,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:05:03Z,en,Google SR,selecta chat,selecta chat,0.8745,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:05:16Z,en,Google SR,select third chat,select third chat,0.8222,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:05:25Z,en,Google SR,search user PG,search user PG,0.8170,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:05:36Z,en,Google SR,select first chat,select first chat,1.1311,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:05:45Z,en,Google SR,clear search,clear search,0.5609,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:05:55Z,en,Google SR,Select second chat,Select second chat,0.5400,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:06:04Z,en,Google SR,type message hello,type message hello,0.6506,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:06:13Z,en,Google SR,clear message,clear message,0.8305,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:06:22Z,en,Google SR,stop automation,stop automation,0.4598,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:06:40Z,en,Google SR,please open YouTube,please open YouTube,0.6222,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:06:53Z,en,Google SR,search Justin Bieber basis,search Justin Bieber basis,1.4397,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:07:05Z,en,Google SR,select first,select first,0.4464,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:07:19Z,en,Google SR,play first,play first,0.6046,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:07:29Z,en,Google SR,pause video,pause video,0.9088,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:07:37Z,en,Google SR,stop automation,stop automation,0.5148,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:07:54Z,en,Google SR,play video,play video,0.3438,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:08:15Z,zh,Google SR,请打开油管,Please open the oil pipe,1.3327,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:08:30Z,zh,Google SR,搜索林俊杰我怀念的,Search for JJ Lin I miss,2.0292,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:08:46Z,zh,Google SR,播放第一个,play first,2.8158,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:08:59Z,zh,Google SR,停止播放,Stop playing,1.7052,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:09:09Z,zh,Google SR,,,0.8019,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T16:16:58Z,zh,Google SR,请打开油管,Please open the oil pipe,1.5781,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:17:37Z,zh,Google SR,搜索林俊杰我怀念的,Search for JJ Lin I miss,1.5754,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:17:51Z,zh,Google SR,播放第一个,play first,1.7101,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:18:04Z,zh,Google SR,,,0.4775,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T16:18:12Z,zh,Google SR,调高音量,Turn up the volume,2.7174,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:18:24Z,zh,Google SR,降低音量,lower volume,3.5163,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:18:35Z,zh,Google SR,停止播放,Stop playing,1.1644,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:18:45Z,zh,Google SR,继续播放,continue playing,1.3033,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:18:56Z,zh,Google SR,停止自动化,Stop automation,1.7143,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:19:09Z,zh,Google SR,打开聊天应用,Open chat app,1.2914,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:19:23Z,zh,Google SR,搜索你好,search hello,2.6255,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:19:42Z,zh,Google SR,搜索用户好的,Search user ok,3.4017,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:19:54Z,zh,Google SR,选择第一个聊天,Choose the first chat,1.1448,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:20:05Z,zh,Google SR,输入好的没问题,No problem if you enter it,1.8583,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:20:16Z,zh,Google SR,清空聊天,Clear chat,2.3590,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:20:31Z,zh,Google SR,,,0.6688,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript
2026-05-18T16:20:39Z,zh,Google SR,清除消息,clear message,3.4005,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:20:53Z,zh,Google SR,清空搜索,Clear search,4.4043,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:21:05Z,zh,Google SR,选择第一个聊天,Choose the first chat,1.0928,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:21:16Z,zh,Google SR,停止自动化,Stop automation,1.2968,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:21:27Z,zh,Google SR,打开谷歌新闻,Open Google News,1.4804,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:21:41Z,zh,Google SR,搜索美国新闻,Search US News,1.6538,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-18T16:21:53Z,zh,Google SR,停止自动化,Stop automation,1.9278,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
