timestamp_utc,language,engine,text_preview,latency_s,output_path,status,note
2026-05-18T14:19:56Z,zh,edge-tts,未识别为系统指令。你可以说：计时、截图、打开 YouTube、或网页搜索。,1.5393,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T14:20:57Z,zh,edge-tts,1 + 1 = 2。,1.5657,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T14:22:12Z,en,piper,"Computer science in software engineering refers to the study and application of algorithms, data structures, and software design principles to develop efficient and effective software solutions. It in",1.5691,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:39:52Z,en,piper,Automation is running on YouTube.,0.9062,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:40:18Z,en,piper,Done.,0.6182,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:40:30Z,en,piper,Session stopped.,0.7109,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:45:58Z,en,piper,Automation is running on Google Maps.,1.1898,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:46:11Z,en,piper,Done.,1.0269,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:46:19Z,en,piper,Session stopped.,0.6560,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:46:37Z,en,piper,Automation is running on YouTube.,0.9825,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:46:56Z,en,piper,Done.,0.8422,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:47:06Z,en,piper,Playing the first video.,0.8190,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:47:39Z,en,piper,Paused.,0.7258,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:47:49Z,en,piper,Resumed.,0.8710,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:47:57Z,en,piper,Session stopped.,0.8813,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:48:11Z,en,piper,Automation is running on WhatsApp.,1.1208,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:48:22Z,en,piper,Selected the chat.,1.0305,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:48:31Z,en,piper,Search updated.,1.0149,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:48:42Z,en,piper,Selected the chat.,0.6695,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:48:51Z,en,piper,Cleared the search.,0.6966,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:49:00Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",1.1317,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:49:13Z,en,piper,Selected the chat.,0.7212,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:49:21Z,en,piper,Session stopped.,0.6838,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T15:49:42Z,zh,edge-tts,自动化运行中在 谷歌新闻,1.9889,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:49:58Z,zh,edge-tts,操作失败，请重试或说停止自动化。,2.2269,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:51:04Z,zh,edge-tts,操作失败，请重试或说停止自动化。,1.7384,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:51:37Z,zh,edge-tts,操作失败，请重试或说停止自动化。,1.4797,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:51:50Z,zh,edge-tts,已结束会话。,1.5491,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:52:35Z,zh,edge-tts,自动化运行中在 谷歌新闻,1.5935,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:52:48Z,zh,edge-tts,操作失败，请重试或说停止自动化。,1.2900,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:53:01Z,zh,edge-tts,已结束会话。,1.2307,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:53:18Z,zh,edge-tts,自动化运行中在 YouTube,1.5964,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:53:30Z,zh,edge-tts,操作失败，请重试或说停止自动化。,1.3843,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:53:43Z,zh,edge-tts,已结束会话。,1.0646,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:53:59Z,zh,edge-tts,自动化运行中在 WhatsApp,1.6428,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:54:13Z,zh,edge-tts,已选择聊天。,1.3837,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:54:26Z,zh,edge-tts,已更新搜索。,1.5617,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:54:38Z,zh,edge-tts,已选择聊天。,1.5367,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:54:53Z,zh,edge-tts,已清空搜索。,1.4146,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:55:05Z,zh,edge-tts,已选择聊天。,1.6002,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:55:18Z,zh,edge-tts,已输入。,1.2073,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:55:30Z,zh,edge-tts,未识别该指令。可尝试搜索、播放第一个、暂停，或说停止自动化。,1.5681,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:55:47Z,zh,edge-tts,未识别该指令。可尝试搜索、播放第一个、暂停，或说停止自动化。,1.5112,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:56:11Z,zh,edge-tts,已清空消息。,1.3103,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T15:56:22Z,zh,edge-tts,已结束会话。,1.4093,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:04:36Z,en,piper,Opening your downloads folder.,1.2113,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:04:53Z,en,piper,Automation is running on WhatsApp.,0.7352,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:05:03Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.8505,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:05:16Z,en,piper,Selected the chat.,0.8654,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:05:27Z,en,piper,Search updated.,0.6657,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:05:36Z,en,piper,Selected the chat.,1.0585,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:05:46Z,en,piper,Cleared the search.,0.6782,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:05:55Z,en,piper,Selected the chat.,0.7821,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:06:04Z,en,piper,Typed.,0.9073,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:06:13Z,en,piper,Cleared the message.,1.0356,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:06:22Z,en,piper,Session stopped.,0.6115,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:06:43Z,en,piper,Automation is running on YouTube.,1.2091,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:06:57Z,en,piper,Done.,0.8794,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:07:05Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",1.0109,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:07:20Z,en,piper,Playing the first video.,1.0746,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:07:29Z,en,piper,Paused.,1.0652,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:07:37Z,en,piper,Session stopped.,1.0106,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:07:55Z,en,piper,Sending play or pause to the active player.,0.9440,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:08:18Z,zh,edge-tts,自动化运行中在 YouTube,2.0977,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:08:34Z,zh,edge-tts,完成。,1.7903,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:08:47Z,zh,edge-tts,正在播放第一个视频。,1.6777,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:08:59Z,zh,edge-tts,已继续播放。,1.6083,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:17:25Z,zh,edge-tts,自动化运行中在 YouTube,2.0935,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:17:41Z,zh,edge-tts,完成。,1.9100,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:17:53Z,zh,edge-tts,正在播放第一个视频。,1.7184,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:18:12Z,zh,edge-tts,已调高音量。,1.4487,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:18:25Z,zh,edge-tts,已调低音量。,1.6592,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:18:35Z,zh,edge-tts,已停止播放。,1.5980,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:18:45Z,zh,edge-tts,已继续播放。,1.6025,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:18:56Z,zh,edge-tts,已结束会话。,1.4518,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:19:11Z,zh,edge-tts,自动化运行中在 WhatsApp,1.4395,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:19:23Z,zh,edge-tts,未识别该指令。可尝试搜索、播放第一个、暂停，或说停止自动化。,1.8834,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:19:43Z,zh,edge-tts,已更新搜索。,1.5896,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:19:54Z,zh,edge-tts,已选择聊天。,1.4257,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:20:05Z,zh,edge-tts,已输入。,1.3572,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:20:16Z,zh,edge-tts,未识别该指令。可尝试搜索、播放第一个、暂停，或说停止自动化。,1.5274,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:20:40Z,zh,edge-tts,已清空消息。,1.4508,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:20:55Z,zh,edge-tts,已清空搜索。,1.4890,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:21:05Z,zh,edge-tts,已选择聊天。,1.5118,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:21:16Z,zh,edge-tts,已结束会话。,1.1139,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:21:29Z,zh,edge-tts,自动化运行中在 谷歌新闻,1.5375,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:21:42Z,zh,edge-tts,完成。,2.1206,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:21:53Z,zh,edge-tts,已结束会话。,1.7114,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-18T16:22:09Z,en,piper,Automation is running on YouTube.,1.0494,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:22:22Z,en,piper,Done.,0.6556,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:22:31Z,en,piper,Playing the first video.,0.9731,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:22:41Z,en,piper,Volume up.,0.9889,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:22:49Z,en,piper,Volume down.,0.7434,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:22:57Z,en,piper,Paused.,0.5750,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:23:05Z,en,piper,Session stopped.,0.7696,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:23:31Z,en,piper,"I'm not capable of taking screenshots. However, I can guide you on how to take a screenshot on your device.   Is it a Windows, Mac, or mobile device you're using?",1.5665,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:23:52Z,en,piper,Screenshot saved.,1.0180,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-18T16:24:27Z,zh,edge-tts,截图已保存。,1.7674,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-23T03:35:20Z,en,piper,Automation is running on WhatsApp.,1.0742,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T03:35:30Z,en,piper,Selected the chat.,0.8003,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T03:35:40Z,en,piper,Sent.,0.7166,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T03:35:48Z,en,piper,Session stopped.,0.6412,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T03:36:16Z,en,piper,"Good morning. It seems like you're about to ask a question, could you please complete it?",0.9076,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T03:36:31Z,en,piper,"Computer science is the study of the theory, design, and implementation of computer systems and algorithms. It involves the use of mathematical and logical techniques to solve problems and develop sof",1.4103,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T03:39:48Z,zh,edge-tts,截图已保存。,2.1873,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-23T04:17:25Z,en,piper,"I didn't match a system command. You can say: set a timer, take a screenshot, open YouTube, or search the web.",0.9720,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T04:35:46Z,en,piper,The time is 12:35:46.,0.7486,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T04:36:09Z,en,piper,Today is 2026-05-23.,0.6114,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T04:36:46Z,zh,edge-tts,今天是 2026-05-23。,1.5644,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-23T04:37:00Z,zh,edge-tts,现在时间是 12:37:00。,1.1687,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-05-23T04:37:43Z,en,piper,Today is 2026-05-23.,0.6164,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T04:37:57Z,en,piper,The time is 12:37:57.,0.5573,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T08:37:08Z,en,piper,Screenshot saved.,0.7217,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-05-23T08:37:53Z,en,piper,"The meaning of life is a complex and subjective question that has been debated by philosophers, scientists, and theologians for centuries. It's a personal and existential inquiry that may vary from pe",1.6510,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
